payment_id,order_id,payment_method,payment_status
PAY00625,ORD00625,Net Banking,Successful
PAY00626,ORD00626,Cash on Delivery,Successful
PAY00627,ORD00627,Cash on Delivery,Successful
PAY00628,ORD00628,Net Banking,Successful
PAY00629,ORD00629,Net Banking,Successful
PAY00630,ORD00630,Debit Card,Successful
PAY00631,ORD00631,Net Banking,Failed
PAY00632,ORD00632,Credit Card,Successful
PAY00633,ORD00633,Credit Card,Failed
PAY00634,ORD00634,UPI,Successful
PAY00635,ORD00635,Cash on Delivery,Successful
PAY00636,ORD00636,UPI,Successful
PAY00637,ORD00637,Debit Card,Successful
PAY00638,ORD00638,Debit Card,Successful
PAY00639,ORD00639,Debit Card,Successful
PAY00640,ORD00640,Net Banking,Successful
PAY00641,ORD00641,Debit Card,Successful
PAY00642,ORD00642,Net Banking,Successful
PAY00643,ORD00643,Debit Card,Successful
PAY00644,ORD00644,Net Banking,Successful
PAY00645,ORD00645,Cash on Delivery,Successful
PAY00646,ORD00646,Net Banking,Failed
PAY00647,ORD00647,Debit Card,Successful
PAY00648,ORD00648,Net Banking,Successful
PAY00649,ORD00649,UPI,Successful
PAY00650,ORD00650,Credit Card,Successful
PAY00651,ORD00651,Debit Card,Successful
PAY00652,ORD00652,Net Banking,Failed
PAY00653,ORD00653,Debit Card,Successful
PAY00654,ORD00654,Net Banking,Successful
PAY00655,ORD00655,Cash on Delivery,Successful
PAY00656,ORD00656,Net Banking,Successful
PAY00657,ORD00657,Net Banking,Successful
PAY00658,ORD00658,Credit Card,Failed
PAY00659,ORD00659,Net Banking,Successful
PAY00660,ORD00660,Net Banking,Successful
PAY00661,ORD00661,Debit Card,Successful
PAY00662,ORD00662,Net Banking,Successful
PAY00663,ORD00663,Cash on Delivery,Successful
PAY00664,ORD00664,UPI,Successful
PAY00665,ORD00665,Cash on Delivery,Successful
PAY00666,ORD00666,Credit Card,Successful
PAY00667,ORD00667,Net Banking,Successful
PAY00668,ORD00668,Cash on Delivery,Successful
PAY00669,ORD00669,Net Banking,Successful
PAY00670,ORD00670,Credit Card,Successful
PAY00671,ORD00671,Debit Card,Successful
PAY00672,ORD00672,Net Banking,Successful
PAY00673,ORD00673,UPI,Successful
PAY00674,ORD00674,Debit Card,Failed
PAY00675,ORD00675,Debit Card,Successful
PAY00676,ORD00676,UPI,Successful
PAY00677,ORD00677,UPI,Successful
PAY00678,ORD00678,Net Banking,Successful
PAY00679,ORD00679,UPI,Refunded
PAY00680,ORD00680,Net Banking,Successful
PAY00681,ORD00681,Debit Card,Successful
PAY00682,ORD00682,Cash on Delivery,Successful
PAY00683,ORD00683,Debit Card,Successful
PAY00684,ORD00684,Net Banking,Successful
PAY00685,ORD00685,Credit Card,Failed
PAY00686,ORD00686,Cash on Delivery,Successful
PAY00687,ORD00687,UPI,Successful
PAY00688,ORD00688,Net Banking,Successful
PAY00689,ORD00689,Cash on Delivery,Successful
PAY00690,ORD00690,Cash on Delivery,Successful
PAY00691,ORD00691,Debit Card,Successful
PAY00692,ORD00692,Cash on Delivery,Successful
PAY00693,ORD00693,UPI,Successful
PAY00694,ORD00694,UPI,Successful
PAY00695,ORD00695,UPI,Successful
PAY00696,ORD00696,Cash on Delivery,Refunded
PAY00697,ORD00697,Cash on Delivery,Successful
PAY00698,ORD00698,Net Banking,Successful
PAY00699,ORD00699,Credit Card,Successful
PAY00700,ORD00700,Cash on Delivery,Successful
PAY00701,ORD00701,Credit Card,Successful
PAY00702,ORD00702,Cash on Delivery,Successful
PAY00703,ORD00703,UPI,Successful
PAY00704,ORD00704,Net Banking,Successful
PAY00705,ORD00705,Debit Card,Refunded
PAY00706,ORD00706,UPI,Successful
PAY00707,ORD00707,UPI,Successful
PAY00708,ORD00708,Debit Card,Successful
PAY00709,ORD00709,UPI,Successful
PAY00710,ORD00710,Net Banking,Failed
PAY00711,ORD00711,Credit Card,Failed
PAY00712,ORD00712,UPI,Refunded
PAY00713,ORD00713,Cash on Delivery,Successful
PAY00714,ORD00714,Debit Card,Successful
PAY00715,ORD00715,Credit Card,Successful
PAY00716,ORD00716,Net Banking,Successful
PAY00717,ORD00717,UPI,Successful
PAY00718,ORD00718,UPI,Successful
PAY00719,ORD00719,Net Banking,Successful
PAY00720,ORD00720,Debit Card,Successful
PAY00721,ORD00721,Cash on Delivery,Successful
PAY00722,ORD00722,Cash on Delivery,Successful
PAY00723,ORD00723,Credit Card,Successful
PAY00724,ORD00724,Debit Card,Successful
PAY00725,ORD00725,Debit Card,Successful
PAY00726,ORD00726,UPI,Successful
PAY00727,ORD00727,Debit Card,Successful
PAY00728,ORD00728,Net Banking,Failed
PAY00729,ORD00729,Net Banking,Successful
PAY00730,ORD00730,Credit Card,Failed
PAY00731,ORD00731,UPI,Successful
PAY00732,ORD00732,Net Banking,Successful
PAY00733,ORD00733,Cash on Delivery,Successful
PAY00734,ORD00734,Net Banking,Refunded
PAY00735,ORD00735,Debit Card,Successful
PAY00736,ORD00736,Net Banking,Successful
PAY00737,ORD00737,Net Banking,Refunded
PAY00738,ORD00738,Debit Card,Successful
PAY00739,ORD00739,Cash on Delivery,Successful
PAY00740,ORD00740,UPI,Successful
PAY00741,ORD00741,Debit Card,Successful
PAY00742,ORD00742,Cash on Delivery,Successful
PAY00743,ORD00743,Credit Card,Successful
PAY00744,ORD00744,Credit Card,Successful
PAY00745,ORD00745,Credit Card,Successful
PAY00746,ORD00746,UPI,Successful
PAY00747,ORD00747,Credit Card,Successful
PAY00748,ORD00748,Credit Card,Failed
PAY00749,ORD00749,Debit Card,Successful
PAY00750,ORD00750,Debit Card,Successful
PAY00751,ORD00751,Net Banking,Successful
PAY00752,ORD00752,Credit Card,Successful
PAY00753,ORD00753,Credit Card,Successful
PAY00754,ORD00754,UPI,Successful
PAY00755,ORD00755,Cash on Delivery,Successful
PAY00756,ORD00756,Net Banking,Successful
PAY00757,ORD00757,Credit Card,Successful
PAY00758,ORD00758,Net Banking,Successful
PAY00759,ORD00759,Debit Card,Successful
PAY00760,ORD00760,Net Banking,Successful
PAY00761,ORD00761,Debit Card,Successful
PAY00762,ORD00762,Debit Card,Successful
PAY00763,ORD00763,Cash on Delivery,Refunded
PAY00764,ORD00764,UPI,Successful
PAY00765,ORD00765,Credit Card,Failed
PAY00766,ORD00766,Debit Card,Failed
PAY00767,ORD00767,Net Banking,Successful
PAY00768,ORD00768,Debit Card,Successful
PAY00769,ORD00769,Net Banking,Successful
PAY00770,ORD00770,Net Banking,Successful
PAY00771,ORD00771,Debit Card,Failed
PAY00772,ORD00772,Credit Card,Successful
PAY00773,ORD00773,Credit Card,Failed
PAY00774,ORD00774,Credit Card,Successful
PAY00775,ORD00775,Debit Card,Successful
PAY00776,ORD00776,Credit Card,Refunded
PAY00777,ORD00777,Debit Card,Successful
PAY00778,ORD00778,Credit Card,Successful
PAY00779,ORD00779,UPI,Successful
PAY00780,ORD00780,Credit Card,Successful
PAY00781,ORD00781,Credit Card,Successful
PAY00782,ORD00782,Credit Card,Successful
PAY00783,ORD00783,Debit Card,Successful
PAY00784,ORD00784,Net Banking,Successful
PAY00785,ORD00785,Net Banking,Successful
PAY00786,ORD00786,Cash on Delivery,Successful
PAY00787,ORD00787,Cash on Delivery,Successful
PAY00788,ORD00788,Debit Card,Successful
PAY00789,ORD00789,UPI,Successful
PAY00790,ORD00790,UPI,Successful
PAY00791,ORD00791,Cash on Delivery,Successful
PAY00792,ORD00792,Credit Card,Successful
PAY00793,ORD00793,Debit Card,Successful
PAY00794,ORD00794,Debit Card,Successful
PAY00795,ORD00795,Cash on Delivery,Successful
PAY00796,ORD00796,UPI,Successful
PAY00797,ORD00797,Cash on Delivery,Successful
PAY00798,ORD00798,UPI,Successful
PAY00799,ORD00799,Cash on Delivery,Successful
PAY00800,ORD00800,UPI,Successful
PAY00801,ORD00801,Credit Card,Successful
PAY00802,ORD00802,UPI,Successful
PAY00803,ORD00803,UPI,Successful
PAY00804,ORD00804,Credit Card,Successful
PAY00805,ORD00805,Cash on Delivery,Refunded
PAY00806,ORD00806,Cash on Delivery,Successful
PAY00807,ORD00807,Debit Card,Failed
PAY00808,ORD00808,UPI,Failed
PAY00809,ORD00809,Cash on Delivery,Failed
PAY00810,ORD00810,Debit Card,Failed
PAY00811,ORD00811,Debit Card,Failed
PAY00812,ORD00812,Debit Card,Failed
PAY00813,ORD00813,Net Banking,Successful
PAY00814,ORD00814,Debit Card,Successful
PAY00815,ORD00815,Credit Card,Successful
PAY00816,ORD00816,Debit Card,Successful
PAY00817,ORD00817,Net Banking,Refunded
PAY00818,ORD00818,Credit Card,Successful
PAY00819,ORD00819,Cash on Delivery,Failed
PAY00820,ORD00820,Net Banking,Successful
PAY00821,ORD00821,Net Banking,Successful
PAY00822,ORD00822,Net Banking,Successful
PAY00823,ORD00823,Credit Card,Successful
PAY00824,ORD00824,UPI,Failed
PAY00825,ORD00825,UPI,Failed
PAY00826,ORD00826,UPI,Successful
PAY00827,ORD00827,Cash on Delivery,Successful
PAY00828,ORD00828,Cash on Delivery,Failed
PAY00829,ORD00829,Cash on Delivery,Successful
PAY00830,ORD00830,Cash on Delivery,Successful
PAY00831,ORD00831,Net Banking,Successful
PAY00832,ORD00832,UPI,Failed
PAY00833,ORD00833,Cash on Delivery,Successful
PAY00834,ORD00834,Net Banking,Successful
PAY00835,ORD00835,UPI,Successful
PAY00836,ORD00836,Debit Card,Successful
PAY00837,ORD00837,Credit Card,Successful
PAY00838,ORD00838,Net Banking,Successful
PAY00839,ORD00839,Debit Card,Successful
PAY00840,ORD00840,Cash on Delivery,Successful
PAY00841,ORD00841,Debit Card,Failed
PAY00842,ORD00842,Debit Card,Successful
PAY00843,ORD00843,UPI,Successful
PAY00844,ORD00844,Cash on Delivery,Successful
PAY00845,ORD00845,Net Banking,Failed
PAY00846,ORD00846,Debit Card,Successful
PAY00847,ORD00847,UPI,Successful
PAY00848,ORD00848,Debit Card,Successful
PAY00849,ORD00849,Debit Card,Failed
PAY00850,ORD00850,Cash on Delivery,Failed
PAY00851,ORD00851,Cash on Delivery,Successful
PAY00852,ORD00852,Cash on Delivery,Successful
PAY00853,ORD00853,Credit Card,Successful
PAY00854,ORD00854,UPI,Successful
PAY00855,ORD00855,Cash on Delivery,Successful
PAY00856,ORD00856,Net Banking,Successful
PAY00857,ORD00857,Cash on Delivery,Successful
PAY00858,ORD00858,UPI,Refunded
PAY00859,ORD00859,Net Banking,Successful
PAY00860,ORD00860,Debit Card,Successful
PAY00861,ORD00861,Credit Card,Successful
PAY00862,ORD00862,Net Banking,Failed
PAY00863,ORD00863,Cash on Delivery,Successful
PAY00864,ORD00864,Cash on Delivery,Refunded
PAY00865,ORD00865,Credit Card,Successful
PAY00866,ORD00866,Net Banking,Successful
PAY00867,ORD00867,Net Banking,Successful
PAY00868,ORD00868,Cash on Delivery,Successful
PAY00869,ORD00869,UPI,Successful
PAY00870,ORD00870,UPI,Successful
PAY00871,ORD00871,Cash on Delivery,Successful
PAY00872,ORD00872,Debit Card,Successful
PAY00873,ORD00873,Credit Card,Successful
PAY00874,ORD00874,Debit Card,Failed
PAY00875,ORD00875,Credit Card,Successful
PAY00876,ORD00876,Cash on Delivery,Successful
PAY00877,ORD00877,UPI,Successful
PAY00878,ORD00878,Credit Card,Failed
PAY00879,ORD00879,UPI,Successful
PAY00880,ORD00880,Credit Card,Failed
PAY00881,ORD00881,Debit Card,Successful
PAY00882,ORD00882,Debit Card,Successful
PAY00883,ORD00883,Net Banking,Successful
PAY00884,ORD00884,Cash on Delivery,Successful
PAY00885,ORD00885,Net Banking,Successful
PAY00886,ORD00886,Cash on Delivery,Successful
PAY00887,ORD00887,UPI,Failed
PAY00888,ORD00888,Cash on Delivery,Successful
PAY00889,ORD00889,Credit Card,Successful
PAY00890,ORD00890,Debit Card,Successful
PAY00891,ORD00891,Net Banking,Successful
PAY00892,ORD00892,Cash on Delivery,Successful
PAY00893,ORD00893,Debit Card,Successful
PAY00894,ORD00894,Cash on Delivery,Successful
PAY00895,ORD00895,Debit Card,Successful
PAY00896,ORD00896,Credit Card,Successful
PAY00897,ORD00897,Debit Card,Successful
PAY00898,ORD00898,Debit Card,Successful
PAY00899,ORD00899,Debit Card,Successful
PAY00900,ORD00900,Cash on Delivery,Refunded
PAY00901,ORD00901,Cash on Delivery,Successful
PAY00902,ORD00902,Credit Card,Successful
PAY00903,ORD00903,Credit Card,Successful
PAY00904,ORD00904,Debit Card,Successful
PAY00905,ORD00905,Cash on Delivery,Successful
PAY00906,ORD00906,Debit Card,Failed
PAY00907,ORD00907,Cash on Delivery,Successful
PAY00908,ORD00908,Cash on Delivery,Successful
PAY00909,ORD00909,UPI,Successful
PAY00910,ORD00910,UPI,Failed
PAY00911,ORD00911,Credit Card,Successful
PAY00912,ORD00912,Net Banking,Refunded
PAY00913,ORD00913,Credit Card,Successful
PAY00914,ORD00914,UPI,Successful
PAY00915,ORD00915,Credit Card,Successful
PAY00916,ORD00916,Cash on Delivery,Successful
PAY00917,ORD00917,Net Banking,Successful
PAY00918,ORD00918,Net Banking,Successful
PAY00919,ORD00919,Net Banking,Refunded
PAY00920,ORD00920,Credit Card,Successful
PAY00921,ORD00921,Net Banking,Failed
PAY00922,ORD00922,Debit Card,Successful
PAY00923,ORD00923,UPI,Successful
PAY00924,ORD00924,Debit Card,Successful
PAY00925,ORD00925,UPI,Successful
PAY00926,ORD00926,Net Banking,Successful
PAY00927,ORD00927,Credit Card,Successful
PAY00928,ORD00928,Credit Card,Successful
PAY00929,ORD00929,UPI,Successful
PAY00930,ORD00930,Credit Card,Successful
PAY00931,ORD00931,Net Banking,Successful
PAY00932,ORD00932,Net Banking,Successful
PAY00933,ORD00933,Credit Card,Successful
PAY00934,ORD00934,Cash on Delivery,Successful
PAY00935,ORD00935,Credit Card,Successful
PAY00936,ORD00936,Debit Card,Successful
PAY00937,ORD00937,Net Banking,Failed
PAY00938,ORD00938,Credit Card,Successful
PAY00939,ORD00939,Net Banking,Successful
PAY00940,ORD00940,Credit Card,Successful
PAY00941,ORD00941,Cash on Delivery,Refunded
PAY00942,ORD00942,Net Banking,Successful
PAY00943,ORD00943,Net Banking,Successful
PAY00944,ORD00944,Cash on Delivery,Refunded
PAY00945,ORD00945,Net Banking,Successful
PAY00946,ORD00946,Credit Card,Successful
PAY00947,ORD00947,Credit Card,Successful
PAY00948,ORD00948,Net Banking,Successful
PAY00949,ORD00949,UPI,Successful
PAY00950,ORD00950,Cash on Delivery,Successful
PAY00951,ORD00951,UPI,Successful
PAY00952,ORD00952,Net Banking,Successful
PAY00953,ORD00953,Credit Card,Successful
PAY00954,ORD00954,Debit Card,Successful
PAY00955,ORD00955,Cash on Delivery,Successful
PAY00956,ORD00956,Credit Card,Successful
PAY00957,ORD00957,Debit Card,Successful
PAY00958,ORD00958,Credit Card,Successful
PAY00959,ORD00959,UPI,Successful
PAY00960,ORD00960,Credit Card,Successful
PAY00961,ORD00961,Cash on Delivery,Successful
PAY00962,ORD00962,Credit Card,Successful
PAY00963,ORD00963,Credit Card,Successful
PAY00964,ORD00964,UPI,Successful
PAY00965,ORD00965,Credit Card,Successful
PAY00966,ORD00966,UPI,Successful
PAY00967,ORD00967,UPI,Successful
PAY00968,ORD00968,Net Banking,Successful
PAY00969,ORD00969,Net Banking,Successful
PAY00970,ORD00970,Debit Card,Successful
PAY00971,ORD00971,Cash on Delivery,Successful
PAY00972,ORD00972,Credit Card,Successful
PAY00973,ORD00973,Debit Card,Successful
PAY00974,ORD00974,Net Banking,Successful
PAY00975,ORD00975,UPI,Successful
PAY00976,ORD00976,Net Banking,Successful
PAY00977,ORD00977,UPI,Successful
PAY00978,ORD00978,Net Banking,Refunded
PAY00979,ORD00979,Credit Card,Refunded
PAY00980,ORD00980,Net Banking,Successful
PAY00981,ORD00981,UPI,Successful
PAY00982,ORD00982,Debit Card,Successful
PAY00983,ORD00983,Debit Card,Successful
PAY00984,ORD00984,Debit Card,Successful
PAY00985,ORD00985,Net Banking,Successful
PAY00986,ORD00986,Credit Card,Successful
PAY00987,ORD00987,Net Banking,Successful
PAY00988,ORD00988,Net Banking,Successful
PAY00989,ORD00989,Net Banking,Successful
PAY00990,ORD00990,Debit Card,Successful
PAY00991,ORD00991,UPI,Successful
PAY00992,ORD00992,UPI,Successful
PAY00993,ORD00993,Net Banking,Successful
PAY00994,ORD00994,Debit Card,Successful
PAY00995,ORD00995,Credit Card,Successful
PAY00996,ORD00996,Debit Card,Successful
PAY00997,ORD00997,Debit Card,Successful
PAY00998,ORD00998,Net Banking,Successful
PAY00999,ORD00999,Debit Card,Successful
PAY01000,ORD01000,Credit Card,Successful
PAY01001,ORD01001,UPI,Successful
PAY01002,ORD01002,Net Banking,Successful
PAY01003,ORD01003,UPI,Successful
PAY01004,ORD01004,Debit Card,Refunded
PAY01005,ORD01005,UPI,Successful
PAY01006,ORD01006,Debit Card,Successful
PAY01007,ORD01007,UPI,Successful
PAY01008,ORD01008,Debit Card,Successful
PAY01009,ORD01009,Credit Card,Successful
PAY01010,ORD01010,Debit Card,Successful
PAY01011,ORD01011,Debit Card,Successful
PAY01012,ORD01012,Debit Card,Successful
PAY01013,ORD01013,Debit Card,Successful
PAY01014,ORD01014,Debit Card,Successful
PAY01015,ORD01015,Cash on Delivery,Refunded
PAY01016,ORD01016,Credit Card,Successful
PAY01017,ORD01017,Cash on Delivery,Successful
PAY01018,ORD01018,Cash on Delivery,Successful
PAY01019,ORD01019,Credit Card,Successful
PAY01020,ORD01020,Cash on Delivery,Successful
PAY01021,ORD01021,Credit Card,Successful
PAY01022,ORD01022,UPI,Successful
PAY01023,ORD01023,Credit Card,Successful
PAY01024,ORD01024,UPI,Successful
PAY01025,ORD01025,UPI,Successful
PAY01026,ORD01026,Debit Card,Successful
PAY01027,ORD01027,Debit Card,Successful
PAY01028,ORD01028,Debit Card,Successful
PAY01029,ORD01029,Cash on Delivery,Successful
PAY01030,ORD01030,Cash on Delivery,Successful
PAY01031,ORD01031,UPI,Failed
PAY01032,ORD01032,Credit Card,Successful
PAY01033,ORD01033,Debit Card,Successful
PAY01034,ORD01034,UPI,Successful
PAY01035,ORD01035,Net Banking,Failed
PAY01036,ORD01036,Debit Card,Failed
PAY01037,ORD01037,Cash on Delivery,Successful
PAY01038,ORD01038,Net Banking,Failed
PAY01039,ORD01039,Credit Card,Successful
PAY01040,ORD01040,Credit Card,Successful
PAY01041,ORD01041,Net Banking,Successful
PAY01042,ORD01042,Credit Card,Successful
PAY01043,ORD01043,Cash on Delivery,Successful
PAY01044,ORD01044,Cash on Delivery,Successful
PAY01045,ORD01045,Cash on Delivery,Successful
PAY01046,ORD01046,Cash on Delivery,Failed
PAY01047,ORD01047,Net Banking,Successful
PAY01048,ORD01048,Credit Card,Successful
PAY01049,ORD01049,Cash on Delivery,Successful
PAY01050,ORD01050,Credit Card,Successful
PAY01051,ORD01051,Credit Card,Successful
PAY01052,ORD01052,UPI,Failed
PAY01053,ORD01053,UPI,Successful
PAY01054,ORD01054,Cash on Delivery,Successful
PAY01055,ORD01055,Debit Card,Successful
PAY01056,ORD01056,UPI,Successful
PAY01057,ORD01057,Cash on Delivery,Successful
PAY01058,ORD01058,Debit Card,Failed
PAY01059,ORD01059,Debit Card,Successful
PAY01060,ORD01060,Credit Card,Successful
PAY01061,ORD01061,Cash on Delivery,Failed
PAY01062,ORD01062,Net Banking,Successful
PAY01063,ORD01063,UPI,Failed
PAY01064,ORD01064,UPI,Refunded
PAY01065,ORD01065,Debit Card,Successful
PAY01066,ORD01066,Cash on Delivery,Successful
PAY01067,ORD01067,Debit Card,Successful
PAY01068,ORD01068,UPI,Successful
PAY01069,ORD01069,Net Banking,Failed
PAY01070,ORD01070,Credit Card,Failed
PAY01071,ORD01071,Credit Card,Successful
PAY01072,ORD01072,Credit Card,Refunded
PAY01073,ORD01073,Cash on Delivery,Successful
PAY01074,ORD01074,UPI,Successful
PAY01075,ORD01075,Debit Card,Refunded
PAY01076,ORD01076,Debit Card,Successful
PAY01077,ORD01077,Cash on Delivery,Successful
PAY01078,ORD01078,Debit Card,Failed
PAY01079,ORD01079,Debit Card,Successful
PAY01080,ORD01080,Net Banking,Failed
PAY01081,ORD01081,UPI,Successful
PAY01082,ORD01082,Cash on Delivery,Successful
PAY01083,ORD01083,Net Banking,Successful
PAY01084,ORD01084,Debit Card,Successful
PAY01085,ORD01085,Cash on Delivery,Successful
PAY01086,ORD01086,Debit Card,Successful
PAY01087,ORD01087,Debit Card,Successful
PAY01088,ORD01088,Cash on Delivery,Successful
PAY01089,ORD01089,UPI,Successful
PAY01090,ORD01090,UPI,Successful
PAY01091,ORD01091,Credit Card,Failed
PAY01092,ORD01092,Debit Card,Successful
PAY01093,ORD01093,Credit Card,Successful
PAY01094,ORD01094,Credit Card,Successful
PAY01095,ORD01095,Credit Card,Failed
PAY01096,ORD01096,Net Banking,Successful
PAY01097,ORD01097,UPI,Successful
PAY01098,ORD01098,Cash on Delivery,Refunded
PAY01099,ORD01099,Net Banking,Successful
PAY01100,ORD01100,Debit Card,Successful
PAY01101,ORD01101,Debit Card,Successful
PAY01102,ORD01102,Credit Card,Successful
PAY01103,ORD01103,Net Banking,Successful
PAY01104,ORD01104,Cash on Delivery,Failed
PAY01105,ORD01105,Cash on Delivery,Successful
PAY01106,ORD01106,Net Banking,Failed
PAY01107,ORD01107,Credit Card,Successful
PAY01108,ORD01108,Cash on Delivery,Successful
PAY01109,ORD01109,UPI,Successful
PAY01110,ORD01110,Cash on Delivery,Successful
PAY01111,ORD01111,Net Banking,Successful
PAY01112,ORD01112,UPI,Successful
PAY01113,ORD01113,UPI,Successful
PAY01114,ORD01114,UPI,Successful
PAY01115,ORD01115,Net Banking,Successful
PAY01116,ORD01116,Debit Card,Successful
PAY01117,ORD01117,Debit Card,Successful
PAY01118,ORD01118,Credit Card,Successful
PAY01119,ORD01119,Debit Card,Successful
PAY01120,ORD01120,UPI,Successful
PAY01121,ORD01121,UPI,Successful
PAY01122,ORD01122,Cash on Delivery,Successful
PAY01123,ORD01123,Net Banking,Successful
PAY01124,ORD01124,Debit Card,Successful
PAY01125,ORD01125,Cash on Delivery,Refunded
PAY01126,ORD01126,Debit Card,Successful
