review_id,customer_id,product_id,rating,review_date
REV00559,CUST0753,PROD028,3,2025-11-11
REV00560,CUST0628,PROD021,4,2024-09-17
REV00561,CUST0465,PROD008,5,2026-02-21
REV00562,CUST0726,PROD046,2,2025-09-19
REV00563,CUST0023,PROD050,5,2025-04-19
REV00564,CUST0267,PROD036,2,2026-03-03
REV00565,CUST0411,PROD043,1,2025-12-14
REV00566,CUST0371,PROD044,4,2026-01-26
REV00567,CUST0293,PROD033,5,2025-05-15
REV00568,CUST0912,PROD044,3,2025-02-14
REV00569,CUST0314,PROD040,5,2026-05-01
REV00570,CUST0340,PROD043,5,2024-08-03
REV00571,CUST0577,PROD034,5,2024-12-12
REV00572,CUST0411,PROD020,3,2025-12-24
REV00573,CUST0080,PROD021,2,2025-08-09
REV00574,CUST0814,PROD022,3,2025-09-01
REV00575,CUST0301,PROD018,1,2026-03-07
REV00576,CUST0291,PROD010,5,2024-08-08
REV00577,CUST0115,PROD012,2,2025-09-28
REV00578,CUST0326,PROD003,5,2025-08-22
REV00579,CUST0742,PROD018,5,2026-06-09
REV00580,CUST0969,PROD012,2,2026-02-05
REV00581,CUST0394,PROD023,4,2026-03-10
REV00582,CUST0162,PROD033,2,2024-09-03
REV00583,CUST0939,PROD050,4,2026-01-12
REV00584,CUST0145,PROD049,2,2024-08-31
REV00585,CUST1000,PROD001,4,2025-01-10
REV00586,CUST0142,PROD029,5,2025-07-11
REV00587,CUST0884,PROD020,1,2025-12-23
REV00588,CUST0533,PROD022,3,2025-05-13
REV00589,CUST0123,PROD007,4,2026-06-05
REV00590,CUST0085,PROD044,5,2025-02-01
REV00591,CUST0689,PROD048,3,2024-10-04
REV00592,CUST0348,PROD048,2,2025-09-20
REV00593,CUST0084,PROD003,3,2024-08-07
REV00594,CUST0467,PROD031,3,2025-04-02
REV00595,CUST0100,PROD002,2,2025-12-28
REV00596,CUST0426,PROD025,4,2025-12-07
REV00597,CUST0651,PROD023,5,2025-11-25
REV00598,CUST0971,PROD019,2,2024-07-30
REV00599,CUST0757,PROD047,1,2025-11-10
REV00600,CUST0357,PROD015,1,2025-01-16
REV00601,CUST0988,PROD017,4,2025-08-08
REV00602,CUST0880,PROD045,5,2025-02-13
REV00603,CUST0769,PROD012,1,2025-11-18
REV00604,CUST0203,PROD010,5,2025-10-15
REV00605,CUST0529,PROD004,1,2025-11-22
REV00606,CUST0018,PROD046,2,2026-02-03
REV00607,CUST0736,PROD016,2,2025-11-04
REV00608,CUST0939,PROD046,3,2026-05-12
REV00609,CUST0729,PROD042,5,2025-09-01
REV00610,CUST0496,PROD046,4,2025-09-30
REV00611,CUST0084,PROD007,2,2025-10-26
REV00612,CUST0952,PROD010,2,2025-01-12
REV00613,CUST0448,PROD039,2,2025-12-15
REV00614,CUST0637,PROD025,2,2025-02-27
REV00615,CUST0311,PROD029,5,2024-09-29
REV00616,CUST0679,PROD043,2,2025-06-03
REV00617,CUST0411,PROD047,3,2026-01-02
REV00618,CUST0750,PROD024,5,2025-10-08
REV00619,CUST0508,PROD029,5,2024-09-21
REV00620,CUST0290,PROD006,3,2025-09-15
REV00621,CUST0046,PROD029,5,2025-03-05
REV00622,CUST0340,PROD003,3,2025-12-13
REV00623,CUST0740,PROD040,5,2025-12-22
REV00624,CUST0929,PROD003,5,2025-08-29
REV00625,CUST0522,PROD044,2,2025-10-22
REV00626,CUST0295,PROD021,4,2025-07-01
REV00627,CUST0078,PROD049,5,2026-05-05
REV00628,CUST0715,PROD023,3,2026-04-24
REV00629,CUST0808,PROD026,5,2025-07-29
REV00630,CUST0878,PROD048,3,2025-06-05
REV00631,CUST0874,PROD013,2,2025-05-08
REV00632,CUST0613,PROD014,2,2024-08-01
REV00633,CUST0786,PROD029,4,2024-09-27
REV00634,CUST0868,PROD033,2,2024-12-28
REV00635,CUST0981,PROD026,5,2025-01-17
REV00636,CUST0500,PROD021,5,2026-04-01
REV00637,CUST0209,PROD035,3,2025-03-04
REV00638,CUST0850,PROD011,4,2026-05-17
REV00639,CUST0946,PROD028,5,2026-04-08
REV00640,CUST0875,PROD006,3,2025-12-01
REV00641,CUST0332,PROD039,1,2025-02-02
REV00642,CUST0345,PROD005,1,2024-09-19
REV00643,CUST0065,PROD003,2,2024-08-27
REV00644,CUST0459,PROD049,3,2025-09-07
REV00645,CUST0354,PROD019,2,2025-10-30
REV00646,CUST0498,PROD026,2,2025-04-28
REV00647,CUST0249,PROD014,2,2025-04-08
REV00648,CUST0448,PROD028,2,2024-08-15
REV00649,CUST0437,PROD018,4,2025-07-07
REV00650,CUST0688,PROD002,2,2024-10-08
REV00651,CUST0661,PROD048,2,2026-04-23
REV00652,CUST0713,PROD048,1,2025-01-24
REV00653,CUST0074,PROD017,1,2024-08-28
REV00654,CUST0610,PROD011,2,2025-02-23
REV00655,CUST0489,PROD045,5,2025-08-05
REV00656,CUST0844,PROD023,1,2025-12-17
REV00657,CUST0910,PROD021,1,2026-01-12
REV00658,CUST0315,PROD035,4,2026-06-10
REV00659,CUST0530,PROD033,5,2025-05-25
REV00660,CUST0044,PROD038,3,2024-09-07
REV00661,CUST0320,PROD037,3,2025-11-04
REV00662,CUST0038,PROD013,2,2025-10-08
REV00663,CUST0614,PROD016,3,2024-12-03
REV00664,CUST0410,PROD047,5,2026-05-31
REV00665,CUST0384,PROD042,2,2025-10-24
REV00666,CUST0662,PROD029,1,2025-09-09
REV00667,CUST0136,PROD033,5,2024-10-22
REV00668,CUST0573,PROD034,3,2025-06-07
REV00669,CUST0397,PROD019,3,2024-10-24
REV00670,CUST0836,PROD036,5,2025-12-22
REV00671,CUST0828,PROD042,3,2026-02-10
REV00672,CUST0554,PROD029,1,2024-08-28
REV00673,CUST0983,PROD044,5,2025-11-04
REV00674,CUST0968,PROD019,3,2024-09-29
REV00675,CUST0046,PROD008,3,2025-10-04
REV00676,CUST0905,PROD020,2,2024-12-20
REV00677,CUST0173,PROD038,2,2025-04-19
REV00678,CUST0841,PROD039,4,2026-05-15
REV00679,CUST0973,PROD007,1,2026-01-25
REV00680,CUST0036,PROD028,3,2024-09-14
REV00681,CUST0928,PROD003,2,2026-01-23
REV00682,CUST0639,PROD027,4,2025-05-29
REV00683,CUST0041,PROD004,3,2025-05-04
REV00684,CUST0349,PROD043,5,2025-12-18
REV00685,CUST0640,PROD025,5,2026-05-29
REV00686,CUST0239,PROD036,4,2025-06-18
REV00687,CUST0252,PROD030,1,2025-04-06
REV00688,CUST0293,PROD047,4,2025-03-14
REV00689,CUST0270,PROD019,3,2024-08-22
REV00690,CUST0858,PROD008,5,2025-11-15
REV00691,CUST0200,PROD044,2,2026-03-12
REV00692,CUST0921,PROD014,1,2025-08-21
REV00693,CUST0092,PROD049,2,2025-02-09
REV00694,CUST1000,PROD049,4,2025-10-18
REV00695,CUST0306,PROD020,2,2025-04-19
REV00696,CUST0571,PROD050,1,2026-05-21
REV00697,CUST0382,PROD050,4,2024-08-30
REV00698,CUST0899,PROD048,2,2025-09-13
REV00699,CUST0197,PROD037,2,2025-04-20
REV00700,CUST0230,PROD021,2,2024-08-06
REV00701,CUST0269,PROD007,5,2025-01-03
REV00702,CUST0311,PROD047,1,2025-08-17
REV00703,CUST0413,PROD045,2,2024-07-20
REV00704,CUST0229,PROD025,4,2024-08-17
REV00705,CUST0718,PROD036,2,2024-11-08
REV00706,CUST0896,PROD026,2,2025-12-02
REV00707,CUST0803,PROD005,2,2025-09-19
REV00708,CUST0355,PROD001,1,2024-10-20
REV00709,CUST0222,PROD003,1,2025-12-15
REV00710,CUST0882,PROD028,1,2025-10-05
REV00711,CUST0416,PROD010,3,2024-11-20
REV00712,CUST0087,PROD032,5,2025-07-07
REV00713,CUST0304,PROD045,2,2024-12-31
REV00714,CUST0549,PROD033,5,2025-12-20
REV00715,CUST0632,PROD045,1,2025-09-30
REV00716,CUST0793,PROD035,3,2026-02-10
REV00717,CUST0973,PROD007,2,2024-11-04
REV00718,CUST0739,PROD035,5,2024-06-22
REV00719,CUST0834,PROD001,5,2025-10-31
REV00720,CUST0618,PROD026,1,2025-03-05
REV00721,CUST0309,PROD025,5,2026-01-04
REV00722,CUST0433,PROD012,1,2026-04-19
REV00723,CUST0927,PROD011,2,2026-04-07
REV00724,CUST0952,PROD038,2,2025-06-01
REV00725,CUST0200,PROD028,1,2025-06-03
REV00726,CUST0067,PROD018,3,2025-10-13
REV00727,CUST0363,PROD005,1,2024-11-09
REV00728,CUST0145,PROD022,2,2025-10-26
REV00729,CUST0526,PROD036,5,2024-06-27
REV00730,CUST0077,PROD015,3,2025-11-29
REV00731,CUST0528,PROD003,1,2024-06-13
REV00732,CUST0903,PROD033,2,2025-06-05
REV00733,CUST0311,PROD031,5,2024-08-05
REV00734,CUST0477,PROD030,2,2026-04-10
REV00735,CUST0431,PROD003,3,2024-06-23
REV00736,CUST0920,PROD025,3,2025-01-23
REV00737,CUST0488,PROD022,5,2025-07-23
REV00738,CUST0128,PROD033,3,2024-07-01
REV00739,CUST0881,PROD015,1,2025-04-02
REV00740,CUST0971,PROD008,1,2026-05-09
REV00741,CUST0773,PROD048,4,2025-08-29
REV00742,CUST0390,PROD042,3,2024-09-18
REV00743,CUST0805,PROD044,2,2026-03-16
REV00744,CUST0597,PROD019,3,2026-04-23
REV00745,CUST0156,PROD023,2,2024-09-03
REV00746,CUST0933,PROD047,5,2025-03-31
REV00747,CUST0883,PROD039,3,2024-10-15
REV00748,CUST0932,PROD009,3,2025-09-29
REV00749,CUST0275,PROD042,1,2025-04-27
REV00750,CUST0185,PROD018,5,2026-02-02
REV00751,CUST0776,PROD025,4,2026-03-30
REV00752,CUST0347,PROD003,1,2024-08-16
REV00753,CUST0521,PROD030,4,2025-06-22
REV00754,CUST0715,PROD008,1,2026-04-03
REV00755,CUST0060,PROD032,5,2026-02-04
REV00756,CUST0199,PROD010,4,2025-09-17
REV00757,CUST0076,PROD020,4,2025-03-28
REV00758,CUST0522,PROD027,1,2025-06-02
REV00759,CUST0120,PROD043,1,2025-09-19
REV00760,CUST0319,PROD019,5,2025-10-27
REV00761,CUST0362,PROD037,3,2026-02-04
REV00762,CUST0607,PROD023,2,2024-07-17
REV00763,CUST0249,PROD050,3,2024-09-25
REV00764,CUST0442,PROD049,2,2025-03-14
REV00765,CUST0357,PROD040,2,2025-03-23
REV00766,CUST0429,PROD037,1,2025-10-21
REV00767,CUST0275,PROD015,5,2024-10-10
REV00768,CUST0888,PROD003,3,2024-07-12
REV00769,CUST0059,PROD032,3,2025-03-12
REV00770,CUST0531,PROD050,3,2024-09-08
REV00771,CUST0437,PROD022,3,2024-12-09
REV00772,CUST0110,PROD040,5,2025-03-22
REV00773,CUST0388,PROD028,1,2024-06-19
REV00774,CUST0702,PROD034,5,2024-08-26
REV00775,CUST0724,PROD010,2,2025-11-16
REV00776,CUST0567,PROD027,1,2025-02-27
REV00777,CUST0477,PROD003,1,2025-01-07
REV00778,CUST0721,PROD016,4,2024-11-23
REV00779,CUST0660,PROD021,2,2024-10-13
REV00780,CUST0640,PROD034,5,2024-08-23
REV00781,CUST0289,PROD007,2,2026-06-09
REV00782,CUST0922,PROD017,2,2025-12-14
REV00783,CUST0001,PROD029,4,2025-10-17
REV00784,CUST0405,PROD029,3,2025-05-23
REV00785,CUST0896,PROD037,5,2025-10-12
REV00786,CUST0445,PROD027,5,2024-11-26
REV00787,CUST0916,PROD015,5,2026-04-29
REV00788,CUST0099,PROD018,4,2025-08-12
REV00789,CUST0419,PROD040,5,2026-01-14
REV00790,CUST0194,PROD042,5,2025-06-18
REV00791,CUST0788,PROD044,1,2026-03-29
REV00792,CUST0250,PROD032,5,2025-12-29
REV00793,CUST0302,PROD008,3,2025-05-05
REV00794,CUST0127,PROD020,2,2025-10-15
REV00795,CUST0477,PROD041,2,2025-03-11
REV00796,CUST0496,PROD040,2,2024-08-24
REV00797,CUST0438,PROD015,1,2024-06-14
REV00798,CUST0043,PROD043,5,2025-08-30
REV00799,CUST0264,PROD035,5,2025-05-04
REV00800,CUST0807,PROD045,2,2026-04-10
REV00801,CUST0178,PROD040,1,2024-10-22
REV00802,CUST0819,PROD048,2,2025-01-23
REV00803,CUST0916,PROD017,1,2024-10-20
REV00804,CUST0944,PROD039,3,2024-08-08
REV00805,CUST0847,PROD041,1,2025-12-28
REV00806,CUST0338,PROD038,3,2025-04-22
REV00807,CUST0669,PROD012,4,2024-07-01
REV00808,CUST0634,PROD010,1,2025-06-03
REV00809,CUST0330,PROD035,4,2024-07-19
REV00810,CUST0423,PROD050,1,2024-06-15
REV00811,CUST0655,PROD021,2,2025-10-04
REV00812,CUST0706,PROD023,2,2024-08-27
REV00813,CUST0358,PROD003,4,2026-03-11
REV00814,CUST0800,PROD002,5,2025-04-03
REV00815,CUST0133,PROD040,1,2026-03-09
REV00816,CUST0212,PROD006,1,2025-10-14
REV00817,CUST0648,PROD019,5,2025-03-04
REV00818,CUST0984,PROD009,3,2025-07-27
REV00819,CUST0464,PROD002,1,2025-12-28
REV00820,CUST0067,PROD007,1,2024-10-11
REV00821,CUST0480,PROD004,1,2024-06-13
REV00822,CUST0823,PROD038,5,2025-03-28
REV00823,CUST0224,PROD042,4,2025-11-29
REV00824,CUST0083,PROD032,2,2025-11-11
REV00825,CUST0839,PROD029,1,2025-04-23
REV00826,CUST0224,PROD036,5,2025-06-26
REV00827,CUST0935,PROD001,5,2024-10-27
REV00828,CUST0046,PROD002,5,2026-01-19
REV00829,CUST0078,PROD019,3,2025-05-09
REV00830,CUST0605,PROD035,5,2026-06-02
REV00831,CUST0165,PROD013,1,2026-04-02
REV00832,CUST0955,PROD035,3,2024-09-28
REV00833,CUST0531,PROD010,2,2025-11-25
REV00834,CUST0286,PROD003,4,2024-10-26
REV00835,CUST0295,PROD049,2,2026-04-16
REV00836,CUST0729,PROD002,4,2024-08-31
REV00837,CUST0725,PROD005,5,2026-03-06
REV00838,CUST0519,PROD016,3,2025-01-13
REV00839,CUST0933,PROD042,4,2026-06-12
REV00840,CUST0175,PROD043,3,2025-08-15
REV00841,CUST0098,PROD034,1,2025-09-18
REV00842,CUST0898,PROD023,4,2026-06-09
REV00843,CUST0894,PROD011,4,2024-09-26
REV00844,CUST0045,PROD048,5,2025-03-20
REV00845,CUST0319,PROD004,2,2025-10-27
REV00846,CUST0483,PROD037,5,2024-08-10
REV00847,CUST0972,PROD020,4,2026-03-13
REV00848,CUST0232,PROD048,2,2025-02-26
REV00849,CUST0185,PROD043,5,2025-07-03
REV00850,CUST0557,PROD029,3,2025-11-22
REV00851,CUST0132,PROD031,4,2025-06-22
REV00852,CUST0906,PROD027,5,2025-11-12
REV00853,CUST0801,PROD041,3,2026-02-18
REV00854,CUST0202,PROD048,5,2026-04-19
REV00855,CUST0132,PROD049,5,2025-12-27
REV00856,CUST0109,PROD034,3,2025-02-09
REV00857,CUST0624,PROD003,2,2026-02-27
REV00858,CUST0955,PROD026,2,2026-06-09
REV00859,CUST0448,PROD023,4,2025-07-25
REV00860,CUST0349,PROD005,3,2024-07-19
REV00861,CUST0165,PROD023,4,2026-02-10
REV00862,CUST0863,PROD032,5,2024-11-20
REV00863,CUST0510,PROD006,2,2024-08-21
REV00864,CUST0705,PROD033,2,2024-09-14
REV00865,CUST0701,PROD013,1,2025-04-02
REV00866,CUST0395,PROD032,3,2025-06-05
REV00867,CUST0939,PROD028,4,2024-07-30
REV00868,CUST0260,PROD050,1,2024-10-05
REV00869,CUST0455,PROD003,1,2026-04-07
REV00870,CUST0255,PROD020,4,2026-05-05
REV00871,CUST0215,PROD045,3,2024-11-29
REV00872,CUST0836,PROD040,3,2024-11-24
REV00873,CUST0527,PROD009,5,2025-02-07
REV00874,CUST0186,PROD003,1,2024-06-23
REV00875,CUST0281,PROD014,3,2025-08-10
REV00876,CUST0819,PROD049,2,2024-06-12
REV00877,CUST0323,PROD048,3,2026-01-14
REV00878,CUST0667,PROD032,1,2024-10-09
REV00879,CUST0784,PROD040,3,2026-03-31
REV00880,CUST0974,PROD005,5,2026-04-12
REV00881,CUST0703,PROD025,4,2026-06-10
REV00882,CUST0581,PROD042,4,2025-12-03
REV00883,CUST0888,PROD007,2,2025-02-09
REV00884,CUST0026,PROD021,5,2025-03-06
REV00885,CUST0745,PROD006,3,2024-07-27
REV00886,CUST0359,PROD030,3,2025-09-15
REV00887,CUST0260,PROD012,1,2024-08-03
REV00888,CUST0946,PROD039,1,2025-12-30
REV00889,CUST0679,PROD030,1,2025-02-09
REV00890,CUST0055,PROD001,5,2025-01-29
REV00891,CUST0372,PROD032,1,2024-08-07
REV00892,CUST0652,PROD028,5,2026-02-23
REV00893,CUST0875,PROD029,3,2026-05-05
REV00894,CUST0608,PROD009,5,2026-01-01
REV00895,CUST0407,PROD005,5,2025-08-10
REV00896,CUST0786,PROD004,4,2025-01-20
REV00897,CUST0237,PROD032,5,2026-06-09
REV00898,CUST0477,PROD044,3,2024-12-27
REV00899,CUST0370,PROD010,2,2024-11-02
REV00900,CUST0916,PROD040,2,2025-07-26
REV00901,CUST0523,PROD008,1,2025-10-16
REV00902,CUST0056,PROD031,1,2024-11-28
REV00903,CUST0927,PROD003,2,2026-05-09
REV00904,CUST0464,PROD025,4,2026-04-04
REV00905,CUST0776,PROD011,3,2026-01-17
REV00906,CUST0484,PROD016,2,2025-06-06
REV00907,CUST0169,PROD006,3,2025-02-22
REV00908,CUST0902,PROD045,1,2025-04-08
REV00909,CUST0675,PROD031,2,2025-08-08
REV00910,CUST0274,PROD019,4,2024-08-10
REV00911,CUST0972,PROD021,4,2025-06-29
REV00912,CUST0321,PROD044,3,2025-12-18
REV00913,CUST0440,PROD037,3,2026-05-13
REV00914,CUST0146,PROD013,2,2025-06-26
REV00915,CUST0215,PROD050,3,2025-08-13
REV00916,CUST0546,PROD040,5,2025-04-09
REV00917,CUST0515,PROD047,4,2026-05-13
REV00918,CUST0246,PROD043,3,2024-12-13
REV00919,CUST0883,PROD026,4,2026-04-24
REV00920,CUST0123,PROD001,4,2025-12-15
REV00921,CUST0613,PROD014,5,2025-06-26
REV00922,CUST0150,PROD046,5,2025-05-31
REV00923,CUST0361,PROD005,3,2026-04-18
REV00924,CUST0883,PROD003,5,2025-11-04
REV00925,CUST0114,PROD006,4,2025-03-12
REV00926,CUST0384,PROD039,2,2024-10-15
REV00927,CUST0739,PROD019,3,2025-07-31
REV00928,CUST0287,PROD050,4,2025-02-08
REV00929,CUST0244,PROD002,4,2025-02-23
REV00930,CUST0481,PROD014,4,2024-06-21
REV00931,CUST0982,PROD013,5,2024-12-27
REV00932,CUST0308,PROD045,4,2025-06-06
REV00933,CUST0934,PROD023,2,2024-12-02
REV00934,CUST0876,PROD008,3,2025-06-08
REV00935,CUST0255,PROD013,1,2025-12-16
REV00936,CUST0752,PROD043,3,2025-06-08
REV00937,CUST0622,PROD049,3,2026-01-15
REV00938,CUST0517,PROD047,2,2025-12-24
REV00939,CUST0826,PROD045,3,2025-07-13
REV00940,CUST0280,PROD010,1,2025-06-24
REV00941,CUST0807,PROD044,5,2025-11-20
REV00942,CUST0266,PROD015,1,2024-09-29
REV00943,CUST0094,PROD006,3,2026-04-26
REV00944,CUST0774,PROD021,5,2025-10-04
REV00945,CUST0252,PROD049,1,2025-10-13
REV00946,CUST0266,PROD022,5,2025-05-25
REV00947,CUST0326,PROD036,1,2025-09-28
REV00948,CUST0721,PROD004,4,2025-04-17
REV00949,CUST0398,PROD041,1,2026-02-03
REV00950,CUST0239,PROD016,3,2025-05-27
REV00951,CUST0884,PROD037,3,2025-07-12
REV00952,CUST0813,PROD016,2,2025-01-28
REV00953,CUST0156,PROD034,4,2024-06-12
REV00954,CUST0980,PROD016,5,2024-09-27
REV00955,CUST0968,PROD039,1,2025-10-17
REV00956,CUST0156,PROD026,2,2024-07-29
REV00957,CUST0944,PROD009,5,2024-09-04
REV00958,CUST0118,PROD046,5,2025-01-19
REV00959,CUST0142,PROD033,2,2024-08-28
REV00960,CUST0302,PROD008,2,2026-02-19
REV00961,CUST0566,PROD033,2,2024-10-04
REV00962,CUST0200,PROD018,2,2025-02-26
REV00963,CUST0317,PROD050,2,2024-09-17
REV00964,CUST0874,PROD035,4,2026-01-03
REV00965,CUST0685,PROD024,2,2025-08-31
REV00966,CUST0174,PROD016,2,2025-11-13
REV00967,CUST0130,PROD038,5,2024-08-09
REV00968,CUST0688,PROD013,2,2024-09-07
REV00969,CUST0480,PROD033,5,2024-09-09
REV00970,CUST0542,PROD038,5,2025-08-10
REV00971,CUST0357,PROD012,3,2025-11-11
REV00972,CUST0618,PROD020,4,2025-04-11
REV00973,CUST0950,PROD020,2,2025-06-19
REV00974,CUST0511,PROD014,4,2025-12-07
REV00975,CUST0567,PROD004,5,2025-05-13
REV00976,CUST0027,PROD032,4,2025-09-18
REV00977,CUST0527,PROD046,4,2024-08-20
REV00978,CUST0308,PROD012,1,2025-05-28
REV00979,CUST0484,PROD028,5,2025-09-23
REV00980,CUST0192,PROD048,3,2024-08-29
REV00981,CUST0657,PROD025,5,2026-05-26
REV00982,CUST0177,PROD016,2,2025-07-28
REV00983,CUST0732,PROD049,5,2026-02-28
REV00984,CUST0313,PROD001,2,2025-11-08
REV00985,CUST0216,PROD019,5,2025-12-09
REV00986,CUST0962,PROD031,5,2025-04-01
REV00987,CUST0568,PROD009,3,2026-05-26
REV00988,CUST0710,PROD047,2,2024-07-04
REV00989,CUST0411,PROD047,3,2025-11-23
REV00990,CUST0886,PROD011,2,2026-06-04
REV00991,CUST0202,PROD009,2,2025-12-27
REV00992,CUST0743,PROD008,5,2024-12-14
REV00993,CUST0794,PROD038,4,2025-09-21
REV00994,CUST0991,PROD035,1,2026-01-23
REV00995,CUST0831,PROD022,4,2025-05-31
REV00996,CUST0186,PROD026,3,2024-12-22
REV00997,CUST0897,PROD014,5,2024-08-30
REV00998,CUST0019,PROD030,1,2025-05-14
REV00999,CUST0312,PROD009,4,2024-12-27
REV01000,CUST0383,PROD038,4,2025-08-30
REV01001,CUST0648,PROD025,1,2026-01-05
REV01002,CUST0167,PROD015,1,2025-06-26
REV01003,CUST0437,PROD027,3,2025-10-05
REV01004,CUST0282,PROD041,4,2025-11-27
REV01005,CUST0935,PROD018,4,2025-12-29
REV01006,CUST0793,PROD035,3,2025-04-10
REV01007,CUST0736,PROD024,1,2025-03-22
REV01008,CUST0437,PROD033,3,2026-03-03
REV01009,CUST0297,PROD041,3,2024-12-25
REV01010,CUST0963,PROD026,3,2025-09-02
REV01011,CUST0899,PROD025,2,2025-02-21
REV01012,CUST0928,PROD035,5,2025-08-03
REV01013,CUST0907,PROD040,5,2025-02-07
REV01014,CUST0035,PROD036,2,2024-07-15
REV01015,CUST0285,PROD011,3,2026-02-14
REV01016,CUST0476,PROD043,1,2025-12-10
REV01017,CUST0107,PROD045,2,2025-05-11
REV01018,CUST0925,PROD042,3,2024-10-19
REV01019,CUST0474,PROD003,4,2026-04-06
REV01020,CUST0207,PROD023,5,2024-09-01
REV01021,CUST0297,PROD036,2,2025-08-03
REV01022,CUST0441,PROD010,5,2025-12-07
REV01023,CUST0791,PROD020,1,2025-12-01
REV01024,CUST0042,PROD015,2,2026-05-29
REV01025,CUST0005,PROD022,3,2024-12-14
REV01026,CUST0931,PROD041,2,2025-08-10
REV01027,CUST0424,PROD039,1,2025-01-09
REV01028,CUST0336,PROD035,4,2025-09-16
REV01029,CUST0007,PROD021,3,2026-01-28
REV01030,CUST0607,PROD013,3,2024-11-11
REV01031,CUST0654,PROD004,5,2025-02-28
REV01032,CUST0973,PROD015,2,2026-03-27
REV01033,CUST0719,PROD015,1,2026-04-25
REV01034,CUST0498,PROD003,4,2025-03-01
REV01035,CUST0450,PROD002,3,2025-01-17
REV01036,CUST0225,PROD030,4,2025-06-10
REV01037,CUST0824,PROD029,2,2025-11-22
REV01038,CUST0893,PROD009,3,2025-11-15
REV01039,CUST0972,PROD019,5,2024-12-24
REV01040,CUST0571,PROD039,4,2024-10-07
REV01041,CUST0998,PROD038,1,2024-07-05
REV01042,CUST0829,PROD037,2,2024-12-28
REV01043,CUST0796,PROD035,3,2025-08-03
REV01044,CUST0130,PROD027,5,2025-07-12
REV01045,CUST0213,PROD036,2,2025-06-14
REV01046,CUST0678,PROD017,5,2025-07-09
REV01047,CUST0228,PROD017,5,2025-09-27
REV01048,CUST0438,PROD045,2,2025-05-16
REV01049,CUST0811,PROD044,3,2025-01-18
REV01050,CUST0644,PROD040,3,2024-08-21
REV01051,CUST0056,PROD040,3,2025-06-10
REV01052,CUST0720,PROD035,5,2026-01-16
REV01053,CUST0026,PROD024,4,2025-08-28
REV01054,CUST0065,PROD048,4,2024-12-15
REV01055,CUST0063,PROD023,3,2024-09-19
REV01056,CUST0590,PROD037,2,2025-09-01
REV01057,CUST0208,PROD043,2,2026-03-06
REV01058,CUST0015,PROD008,5,2026-06-02
REV01059,CUST0894,PROD041,5,2025-02-08
REV01060,CUST0557,PROD005,2,2025-06-14
REV01061,CUST0415,PROD046,2,2025-03-22
REV01062,CUST0179,PROD046,4,2025-11-05
REV01063,CUST0712,PROD028,4,2025-04-05
REV01064,CUST0487,PROD010,4,2026-04-20
REV01065,CUST0169,PROD015,3,2026-01-03
REV01066,CUST0772,PROD017,3,2025-03-13
REV01067,CUST0548,PROD034,5,2026-03-03
REV01068,CUST0588,PROD050,2,2024-11-02
REV01069,CUST0907,PROD049,5,2025-11-07
REV01070,CUST0612,PROD013,3,2025-11-21
REV01071,CUST0530,PROD029,5,2025-02-22
REV01072,CUST0988,PROD027,1,2025-07-17
REV01073,CUST0900,PROD045,5,2025-04-03
REV01074,CUST0069,PROD023,2,2024-08-31
REV01075,CUST0346,PROD001,3,2024-07-26
REV01076,CUST0255,PROD046,2,2025-04-06
REV01077,CUST0034,PROD021,1,2025-02-24
REV01078,CUST0422,PROD039,1,2024-08-26
REV01079,CUST0930,PROD046,3,2024-08-13
REV01080,CUST0874,PROD046,2,2025-05-27
REV01081,CUST0522,PROD017,5,2025-07-20
REV01082,CUST0768,PROD022,5,2026-06-06
REV01083,CUST0057,PROD020,1,2025-12-26
REV01084,CUST0586,PROD044,3,2025-12-25
REV01085,CUST0091,PROD048,2,2025-10-05
REV01086,CUST0258,PROD015,3,2025-10-05
REV01087,CUST0877,PROD030,2,2025-09-08
REV01088,CUST0644,PROD050,2,2025-06-19
REV01089,CUST0911,PROD038,3,2025-08-26
REV01090,CUST0503,PROD023,3,2025-10-14
REV01091,CUST0253,PROD013,3,2025-04-08
REV01092,CUST0860,PROD035,2,2026-01-07
REV01093,CUST0594,PROD034,2,2024-11-06
REV01094,CUST0973,PROD046,1,2024-06-21
REV01095,CUST0870,PROD037,2,2025-12-02
REV01096,CUST0436,PROD012,5,2024-10-29
REV01097,CUST0137,PROD013,3,2025-06-05
REV01098,CUST0674,PROD047,5,2025-10-04
REV01099,CUST0972,PROD014,3,2025-05-09
REV01100,CUST0995,PROD046,4,2025-06-30
REV01101,CUST0388,PROD002,4,2026-04-24
REV01102,CUST0920,PROD022,2,2024-08-12
REV01103,CUST0098,PROD014,5,2024-12-25
REV01104,CUST0016,PROD007,1,2026-03-07
REV01105,CUST0129,PROD003,5,2025-08-30
REV01106,CUST0721,PROD008,2,2026-04-24
REV01107,CUST0544,PROD007,2,2025-11-18
REV01108,CUST0996,PROD028,2,2025-09-29
REV01109,CUST0561,PROD016,3,2025-05-29
REV01110,CUST0209,PROD042,2,2026-03-25
REV01111,CUST0543,PROD029,5,2024-08-18
REV01112,CUST0007,PROD050,2,2025-04-09
REV01113,CUST0952,PROD004,1,2024-07-18
REV01114,CUST0161,PROD023,5,2026-05-19
REV01115,CUST0883,PROD048,4,2026-01-29
REV01116,CUST0882,PROD040,3,2024-12-25
REV01117,CUST0519,PROD022,5,2025-10-11
